0.0,19:41:15.568209
0.0,19:41:15.907527
0.0,19:41:16.254928
0.0,19:41:16.595036
0.0,19:41:16.946791
0.0,19:41:17.264094
0.0,19:41:17.591254
0.0,19:41:17.927153
0.0,19:41:18.262644
0.0,19:41:18.598861
0.0,19:41:18.932521
0.0,19:41:19.284187
0.0,19:41:19.636063
0.0,19:41:19.981173
0.0,19:41:20.328543
0.0,19:41:20.666151
0.0,19:41:21.018685
0.0,19:41:21.360264
0.0,19:41:21.683043
0.0,19:41:22.012293
0.0,19:41:22.340834
0.0,19:41:22.687162
0.0,19:41:23.016661
0.0,19:41:23.378584
0.0,19:41:23.747409
0.0,19:41:24.111909
0.0,19:41:24.455234
0.0,19:41:24.790087
0.0,19:41:25.198531
0.0,19:41:25.539007
0.0,19:41:25.949321
0.0,19:41:26.293715
0.0,19:41:26.650159
0.3,19:41:26.993271
1.3666666666666667,19:41:27.312072
2.0,19:41:27.640624
2.0,19:41:27.981804
2.0,19:41:28.329921
2.0,19:41:28.683447
2.0,19:41:29.042493
2.0,19:41:29.366342
2.0,19:41:29.685754
2.0,19:41:30.002651
2.0,19:41:30.329065
2.0,19:41:30.674497
2.0,19:41:31.015731
2.0,19:41:31.350192
2.0,19:41:31.677597
2.0,19:41:32.041004
2.0,19:41:32.389916
2.0,19:41:32.733211
2.0,19:41:33.090729
2.0,19:41:33.406558
2.0,19:41:33.727912
2.0,19:41:34.051783
2.0,19:41:34.372013
2.0,19:41:34.702307
2.0,19:41:35.048873
2.0,19:41:35.400307
2.0,19:41:35.743025
2.0,19:41:36.077547
2.0,19:41:36.425837
1.8,19:41:36.829505
0.4,19:41:37.165299
0.0,19:41:37.495329
0.0,19:41:37.842708
0.0,19:41:38.169552
0.0,19:41:38.498632
0.0,19:41:38.848682
0.0,19:41:39.194130
0.0,19:41:39.549458
0.0,19:41:39.903855
0.0,19:41:40.259161
0.0,19:41:40.616147
0.0,19:41:40.969942
0.0,19:41:41.323972
0.0,19:41:41.663366
0.0,19:41:41.996258
0.0,19:41:42.337903
0.0,19:41:42.675361
0.0,19:41:42.994095
0.0,19:41:43.312688
0.0,19:41:43.656433
0.0,19:41:43.992232
0.0,19:41:44.325979
0.0,19:41:44.653234
0.0,19:41:45.011454
0.0,19:41:45.364688
0.0,19:41:45.723418
0.0,19:41:46.079581
0.0,19:41:46.436472
0.0,19:41:46.783488
0.0,19:41:47.111772
0.0,19:41:47.459092
0.0,19:41:47.806956
0.0,19:41:48.160343
0.0,19:41:48.489281
0.0,19:41:48.819568
0.0,19:41:49.168279
0.0,19:41:49.515590
0.0,19:41:49.858498
0.0,19:41:50.197923
0.0,19:41:50.529760
0.0,19:41:50.880767
0.0,19:41:51.216665
0.0,19:41:51.574441
0.0,19:41:51.919043
0.0,19:41:52.261557
0.0,19:41:52.628670
0.0,19:41:52.985234
0.0,19:41:53.344106
0.0,19:41:53.697303
0.0,19:41:54.023070
0.0,19:41:54.351360
0.0,19:41:54.713237
0.0,19:41:55.059002
0.0,19:41:55.391594
0.0,19:43:27.848008
0.0,19:43:28.159719
0.0,19:43:28.495452
0.0,19:43:28.829759
0.0,19:43:29.164237
0.0,19:43:29.500319
0.0,19:43:29.835088
0.0,19:43:30.169792
0.0,19:43:30.502310
0.0,19:43:30.829824
0.0,19:43:31.166034
0.0,19:43:31.515997
0.0,19:43:31.869535
0.0,19:43:32.215536
0.0,19:43:32.562130
0.0,19:43:32.910470
0.0,19:43:33.234219
0.0,19:43:33.569326
0.0,19:43:33.910338
0.0,19:43:34.230853
0.0,19:43:34.557831
0.0,19:43:34.877785
0.0,19:43:35.201252
0.0,19:43:35.521322
0.0,19:43:35.842273
0.0,19:43:36.164591
0.0,19:43:36.508246
0.0,19:43:36.821839
0.0,19:43:37.147213
0.0,19:43:37.472862
0.0,19:43:37.794089
0.0,19:43:38.898883
0.0,19:43:39.199979
0.2,19:43:39.526923
1.2,19:43:39.851830
0.0,19:43:40.180446
0.0,19:43:40.503747
0.0,19:43:40.827598
0.0,19:43:41.155848
1.0,19:43:41.482404
1.5,19:43:41.806845
3.3666666666666667,19:43:42.150508
4.966666666666667,19:43:42.505534
6.033333333333333,19:43:42.859828
7.533333333333333,19:43:43.206321
7.133333333333334,19:43:43.544867
7.3,19:43:43.897656
7.0,19:43:44.248614
7.0,19:43:44.572964
7.0,19:43:44.909540
7.0,19:43:45.238599
7.0,19:43:45.567757
7.0,19:43:45.895247
7.0,19:43:46.216846
7.0,19:43:46.541564
7.0,19:43:46.870621
7.0,19:43:47.187417
7.0,19:43:47.512798
7.0,19:43:47.831874
7.0,19:43:48.149391
6.166666666666667,19:43:48.508512
5.033333333333333,19:43:48.859228
3.8333333333333335,19:43:49.201003
5.933333333333334,19:43:49.529358
6.0,19:43:49.870503
6.066666666666666,19:43:50.229466
6.2,19:43:50.587801
7.0,19:43:50.933518
7.0,19:43:51.300518
7.0,19:43:51.637106
7.866666666666666,19:43:51.996666
8.0,19:43:52.363833
8.0,19:43:52.693460
8.0,19:43:53.059086
8.0,19:43:53.403307
8.0,19:43:53.758579
7.966666666666667,19:43:54.116870
7.433333333333334,19:43:54.463446
7.9,19:43:54.826418
6.266666666666667,19:43:55.176546
7.066666666666666,19:43:55.506337
8.0,19:43:55.862567
7.666666666666667,19:43:56.242121
7.3,19:43:56.597227
7.966666666666667,19:43:56.950472
7.466666666666667,19:43:57.331763
7.366666666666666,19:43:57.685427
7.233333333333333,19:43:58.056205
7.433333333333334,19:43:58.443312
5.9,19:43:58.797582
7.666666666666667,19:43:59.195926
8.0,19:43:59.538528
7.533333333333333,19:43:59.895486
7.0,19:44:00.230719
7.0,19:44:00.569405
7.0,19:44:00.903804
7.0,19:44:01.274935
7.0,19:44:01.620975
7.0,19:44:01.957745
7.0,19:44:02.303609
7.0,19:44:02.627349
7.0,19:44:02.960538
7.0,19:44:04.368605
15.6,19:44:04.715806
8.0,19:44:05.058892
7.0,19:44:05.406520
3.8666666666666667,19:44:05.771098
4.0,19:44:06.117684
4.766666666666667,19:44:06.443647
5.0,19:44:06.777573
5.0,19:44:07.126246
5.0,19:44:07.459311
4.9,19:44:07.812173
2.1,19:44:08.138069
4.566666666666666,19:44:08.492683
8.0,19:44:08.826409
8.0,19:44:09.157001
8.766666666666667,19:44:09.514333
8.966666666666667,19:44:09.854270
8.6,19:44:10.175894
9.0,19:44:10.528140
8.966666666666667,19:44:10.859083
8.466666666666667,19:44:11.203045
0.6,19:44:11.540683
0.9333333333333333,19:44:11.897815
0.03333333333333333,19:44:12.207035
0.0,19:44:12.524552
0.0,19:44:12.866803
0.0,19:44:13.206883
0.0,19:44:13.523027
0.0,19:44:13.871855
0.0,19:44:14.218879
0.0,19:44:14.586092
0.0,19:44:14.918078
0.0,19:44:15.248611
0.0,19:44:15.596025
0.0,19:44:15.943441
0.0,19:44:16.286281
0.0,19:44:16.632134
0.0,19:44:16.947015
0.0,19:44:17.277961
0.0,19:44:17.602240
0.0,19:44:17.932130
0.0,19:44:18.282138
0.0,19:44:18.638671
0.0,19:44:18.985317
0.0,19:44:19.333772
0.0,19:44:19.714931
0.0,19:44:20.048621
0.0,19:44:20.375159
0.0,19:44:20.694562
0.0,19:44:21.028803
0.0,19:44:21.351743
0.0,19:44:21.671216
0.0,19:44:21.997182
0.0,19:44:22.321030
0.0,19:44:22.645236
0.0,19:44:22.970033
0.0,19:44:23.292928
0.0,19:44:23.620035
0.0,19:44:23.953610
0.0,19:44:24.281106
0.0,19:44:24.607513
0.0,19:44:24.941513
0.0,19:44:25.279073
0.0,12:49:55.003875
0.0,12:49:55.314201
0.0,12:49:55.637114
0.0,12:49:55.953184
0.0,12:49:56.271046
0.0,12:49:56.588165
0.0,12:49:56.905128
0.0,12:49:57.228558
0.0,12:49:57.560432
0.0,12:49:57.901401
0.0,12:49:58.252653
0.2,12:49:58.604425
5.533333333333333,12:49:58.957194
2.2333333333333334,12:49:59.308532
2.3,12:49:59.658426
2.3666666666666667,12:50:00.009699
5.0,12:50:00.370031
5.0,12:50:00.718064
5.733333333333333,12:50:01.074917
7.1,12:50:01.413493
7.766666666666667,12:50:01.762906
7.2,12:50:02.094868
6.133333333333334,12:50:02.823006
6.066666666666666,12:50:03.117526
6.866666666666666,12:50:03.435415
6.9,12:50:03.772151
4.9,12:50:04.108848
5.266666666666667,12:50:04.444842
5.733333333333333,12:50:04.792390
5.666666666666667,12:50:05.131922
0.8666666666666667,12:50:05.472810
0.0,12:50:05.792205
2.0,12:50:06.114478
5.033333333333333,12:50:06.434073
3.1666666666666665,12:50:06.769060
5.4,12:50:07.103470
6.1,12:50:07.441213
6.766666666666667,12:50:07.766383
5.733333333333333,12:50:08.103933
1.2666666666666666,12:50:08.439216
0.13333333333333333,12:50:08.777590
0.0,12:50:09.114441
0.0,12:50:09.450680
0.0,12:50:09.788025
0.0,12:50:10.125352
0.0,17:55:11.894936
0.0,17:55:12.209999
0.0,17:55:12.527023
0.0,17:55:12.852026
0.0,17:55:13.169447
0.0,17:55:13.485192
0.0,17:55:13.802462
0.0,17:55:14.119763
0.0,17:55:14.434970
0.0,17:55:14.750437
0.0,17:55:15.073158
0.0,17:55:15.397142
0.0,17:55:15.719670
0.0,17:55:16.033937
0.0,17:55:16.351551
0.0,17:55:16.667391
0.0,17:55:16.984574
0.0,17:55:17.303594
0.0,17:55:17.620786
0.0,17:55:17.940503
0.0,17:55:18.262598
0.0,17:55:18.574892
0.0,17:55:18.899366
0.0,17:55:19.225383
0.0,17:55:19.551472
0.0,17:55:19.883226
0.0,17:55:20.209724
0.0,17:55:20.530212
0.0,17:55:20.854631
0.0,17:55:21.177899
0.0,17:55:21.503671
0.0,17:55:21.832990
0.0,17:55:22.148064
0.0,17:55:22.465583
0.0,17:55:22.783951
0.0,17:55:23.099967
0.0,17:55:23.421615
0.0,17:55:23.738519
0.0,17:55:24.056850
0.0,17:55:24.379473
0.0,17:55:24.696274
0.0,17:55:25.013857
0.0,17:55:25.351450
0.0,17:55:25.690012
0.0,17:55:26.021113
0.0,17:55:26.370567
0.0,17:55:26.694483
0.0,17:55:27.025399
0.0,17:55:27.358982
0.0,17:55:27.692686
0.0,17:56:02.899926
0.0,17:56:03.228816
0.0,17:56:03.565871
0.0,17:56:03.902345
2.4,17:56:04.234454
4.066666666666666,17:56:04.561339
5.533333333333333,17:56:04.895488
5.066666666666666,17:56:05.221275
4.666666666666667,17:56:05.548942
5.3,17:56:05.873384
4.733333333333333,17:56:06.200108
6.0,17:56:06.522485
5.466666666666667,17:56:06.846575
5.8,17:56:07.172148
4.0,17:56:07.509231
1.8666666666666667,17:56:07.839006
1.9333333333333333,17:56:08.166088
1.8,17:56:08.502657
3.0,17:56:08.838398
4.766666666666667,17:56:09.176336
5.866666666666666,17:56:09.513989
5.733333333333333,17:56:09.850069
6.1,17:56:10.187171
6.233333333333333,17:56:10.521464
6.4,17:56:10.858333
6.233333333333333,17:56:11.195390
6.166666666666667,17:56:11.529401
0.0,16:01:06.475643
0.0,16:01:06.776357
0.0,16:01:07.091098
0.0,16:01:07.406718
0.0,16:01:07.720904
0.0,16:01:08.029368
0.0,16:01:08.355144
0.0,16:01:08.663547
0.0,16:01:08.971909
0.0,16:01:09.293732
0.0,16:01:09.599752
0.0,16:01:09.905953
0.0,16:01:10.221943
0.0,16:01:10.535558
0.0,16:01:10.853675
0.0,16:01:11.159987
0.0,16:01:11.479320
0.0,16:01:11.792511
0.0,16:01:12.099550
0.0,16:01:12.416193
0.0,16:01:12.748676
0.0,16:01:13.063567
0.0,16:01:13.382547
0.0,16:01:13.712683
0.0,16:01:14.023343
0.0,16:01:14.329578
0.0,16:01:14.649932
0.0,16:01:14.955178
0.0,16:01:15.263168
0.0,16:01:15.581615
0.0,16:01:15.899486
0.0,16:01:16.207959
0.0,16:01:16.525632
0.0,16:01:16.835302
0.0,16:01:17.151507
0.0,16:01:17.474280
0.0,16:01:17.809476
0.0,16:01:18.127533
0.0,16:01:18.445083
0.0,16:01:18.767967
0.0,16:01:19.075071
0.0,16:01:19.380697
0.0,16:01:19.693229
0.0,16:01:20.005198
0.0,16:01:20.315736
0.0,16:01:20.630656
0.0,16:01:20.942618
0.0,16:01:21.258532
0.0,16:01:21.570506
0.0,16:01:21.890374
0.0,16:01:22.220179
0.0,16:01:22.527117
0.0,16:01:22.837702
0.0,16:01:23.156702
0.0,16:01:23.465253
0.0,16:01:23.775492
0.0,16:01:24.119409
0.0,16:01:24.432311
0.0,16:01:24.748910
0.0,16:01:25.064128
0.0,16:01:25.381436
0.0,16:01:25.686175
0.0,16:01:25.992911
0.0,16:01:26.306255
0.0,16:01:26.623365
0.0,16:01:26.944934
0.0,16:01:27.264726
0.0,16:01:27.585496
0.0,16:01:27.914212
0.0,16:01:28.225647
0.0,16:01:28.532209
0.0,16:01:28.843409
0.0,16:01:29.152066
0.0,16:01:29.459457
0.0,16:01:29.770770
0.0,16:01:30.083874
0.0,16:01:30.393769
0.0,16:01:30.699335
0.0,16:01:31.011425
0.0,16:01:31.342429
0.0,16:01:31.664428
0.0,16:01:31.971883
0.0,16:01:32.283165
0.0,16:01:32.593665
0.0,16:01:32.901977
0.0,16:01:33.229166
0.0,16:01:33.534981
0.0,16:01:33.841525
0.0,16:01:34.173686
0.0,16:01:34.517172
0.0,16:01:34.830436
0.0,16:01:35.137130
0.0,16:01:35.466815
0.0,16:01:35.810757
0.0,16:01:36.137292
0.0,16:01:36.455173
0.0,16:01:36.766261
0.0,16:01:37.075423
0.0,16:01:37.381706
0.0,16:01:37.699258
0.0,16:01:38.009843
0.0,16:01:38.321424
0.0,16:01:38.637547
0.0,16:01:38.943356
0.0,16:01:39.250036
0.0,16:01:39.560254
0.0,16:01:39.865535
0.0,16:01:40.177648
0.0,16:01:40.486196
0.0,16:01:40.792439
0.0,16:01:41.115390
0.0,16:01:41.443630
0.0,16:01:41.751690
0.0,16:01:42.059127
0.0,16:01:42.370060
0.0,16:01:42.676972
0.0,16:01:42.987612
0.0,16:01:43.305220
0.0,16:01:43.618249
0.0,16:01:43.924499
0.0,16:01:44.232206
0.0,16:01:44.555802
0.0,16:01:44.863941
0.0,16:01:45.172178
0.0,16:01:45.495033
0.0,16:01:45.820748
0.0,16:01:46.140007
0.0,16:01:46.449405
0.0,16:01:46.756535
0.0,16:01:47.068394
0.0,16:01:47.392057
0.0,16:01:47.705508
0.0,16:01:48.021094
0.0,16:01:48.331940
0.0,16:01:48.640192
0.0,16:01:48.944446
0.0,16:01:49.254019
0.0,16:01:49.560167
0.0,16:01:49.869541
0.0,16:01:50.175797
0.0,16:01:50.481602
0.0,16:01:50.793842
0.0,16:01:51.099757
0.0,16:01:51.409568
0.0,16:01:51.716086
0.0,16:01:52.022235
0.0,16:01:52.332456
0.0,16:01:52.638370
0.0,16:01:52.948866
0.0,16:01:53.271363
0.0,16:01:53.579056
0.0,16:01:53.898600
0.0,16:01:54.217882
0.0,16:01:54.527144
0.0,16:01:54.835635
0.0,16:01:55.168355
0.0,16:01:55.475068
0.0,16:01:55.780348
0.0,16:01:56.089442
0.0,16:01:56.395632
0.0,16:01:56.702988
0.0,16:01:57.020098
0.0,16:01:57.328762
0.0,16:01:57.637969
0.0,16:01:57.955179
0.0,16:01:58.263927
0.0,16:01:58.583658
0.0,16:01:58.889295
0.0,16:01:59.196783
0.0,16:01:59.513375
0.0,16:01:59.820374
0.0,16:02:00.126696
0.0,16:02:00.460191
0.0,16:02:00.769263
0.0,16:02:01.084400
0.0,16:02:01.398920
0.0,16:02:01.707080
0.0,16:02:02.015893
0.0,16:02:02.349235
0.0,16:02:02.665299
0.0,16:02:02.972050
0.0,16:02:03.278854
0.0,16:02:03.600993
0.0,16:02:03.910570
0.0,16:02:04.228117
0.0,16:02:04.546473
0.0,16:02:04.852156
0.0,16:02:05.158481
0.0,16:02:05.485241
0.0,16:02:05.791720
0.0,16:02:06.099984
0.0,16:02:06.405204
0.0,16:02:06.710415
0.0,16:02:07.031614
0.0,16:02:07.339994
0.0,16:02:07.657014
0.0,16:02:07.972857
0.0,16:02:08.299277
0.0,16:02:08.620652
0.0,16:02:08.947990
0.0,16:02:09.255211
0.0,16:02:09.561045
0.0,16:02:09.880309
0.0,16:02:10.202053
0.0,16:02:10.520852
0.0,16:02:10.826764
0.0,16:02:11.132975
0.0,16:02:11.447771
0.0,16:02:11.766844
0.0,16:02:12.092143
0.0,16:02:12.398218
0.0,16:02:12.707345
0.0,16:02:13.033874
0.0,16:02:13.357163
0.0,16:02:13.668509
0.0,16:02:13.979242
0.0,16:02:14.304561
0.0,16:02:14.610738
0.0,16:02:14.917662
0.0,16:02:15.227002
0.0,16:02:15.532690
0.0,16:02:15.844341
0.0,16:02:16.165865
0.0,16:02:16.479051
0.0,16:02:16.787650
0.0,16:02:17.099065
0.0,16:02:17.410333
0.0,16:02:17.718982
0.0,16:02:18.034760
0.0,16:02:18.341997
0.0,16:02:18.649340
0.0,16:02:18.960551
